Date,Open,High,Low,Close,Adj Close,Volume
2006-10-27,13.299900,13.327200,13.245400,13.299900,8.507327,31898111
2006-10-30,13.218200,13.299900,13.081900,13.081900,8.367883,38605392
2006-10-31,13.054700,13.163700,13.000100,13.163700,8.420206,47413285
2006-11-01,13.163700,13.245400,13.081900,13.163700,8.420206,20259438
2006-11-02,13.081900,13.245400,13.054700,13.136400,8.402745,26715379
2006-11-03,13.081900,13.490700,13.054700,13.408900,8.577050,38695287
2006-11-06,13.408900,13.463500,13.299900,13.381700,8.559649,29316835
2006-11-07,13.408900,13.545200,13.190900,13.545200,8.664234,26689695
2006-11-08,13.490700,13.681500,13.436200,13.545200,8.664234,27328134
2006-11-09,13.545200,14.117500,13.545200,13.899500,8.890863,70420946
2006-11-10,13.899500,13.981300,13.572500,13.872300,8.873464,44628369
2006-11-13,14.063100,14.063100,13.545200,13.654200,8.733955,23504837
2006-11-14,13.654200,13.790500,13.572500,13.654200,8.733955,24047877
2006-11-15,13.654200,13.736000,13.627000,13.708700,8.768817,10224200
2006-11-16,13.736000,13.817800,13.545200,13.736000,8.786280,22248139
2006-11-17,13.736000,13.926800,13.654200,13.845000,8.856002,19881511
2006-11-20,13.681500,13.817800,13.627000,13.763300,8.803741,27418029
2006-11-21,13.627000,13.845000,13.627000,13.845000,8.856002,20567650
2006-11-22,13.899500,14.199300,13.790500,14.090300,9.012910,47251840
2006-11-23,13.845000,14.281100,13.845000,14.226600,9.100093,46778515
2006-11-24,13.926800,14.144800,13.926800,13.981300,8.943188,18850468
2006-11-27,13.981300,14.608100,13.981300,14.226600,9.100093,59167538
2006-11-28,14.063100,14.826200,14.063100,14.662600,9.378983,95653972
2006-11-29,14.717100,15.207700,14.662600,15.180500,9.710258,141599581
2006-11-30,15.180500,15.207700,14.880700,15.044200,9.623075,93294682
2006-12-01,15.098700,15.371200,15.044200,15.262200,9.762519,82156853
2006-12-04,15.262200,15.289500,15.098700,15.180500,9.710258,45411741
2006-12-05,15.153200,15.235000,14.935200,15.044200,9.623075,52742785
2006-12-06,14.717100,15.016900,14.717100,15.016900,9.605612,28722426
2006-12-07,14.717100,15.044200,14.717100,14.907900,9.535888,52278632
2006-12-08,14.907900,14.907900,14.744400,14.826200,9.483629,48851608
2006-12-11,14.826200,14.935200,14.417300,14.907900,9.535888,43696394
2006-12-12,14.907900,14.962400,14.689900,14.771700,9.448768,57538417
2006-12-13,14.717100,14.798900,14.662600,14.771700,9.448768,39904286
2006-12-14,14.853400,14.962400,14.689900,14.853400,9.501027,67225081
2006-12-15,14.962400,15.371200,14.962400,15.262200,9.762519,100178085
2006-12-18,14.989700,15.371200,14.989700,15.235000,9.745119,41058246
2006-12-19,15.125900,15.125900,14.689900,14.717100,9.413843,94905457
2006-12-20,14.689900,14.826200,14.608100,14.689900,9.396447,66333468
2006-12-21,14.689900,14.717100,14.471900,14.635400,9.361584,46580378
2006-12-22,14.608100,14.717100,14.608100,14.717100,9.413843,8336402
2006-12-25,14.717100,14.853400,14.689900,14.826200,9.483629,10106786
2006-12-26,14.826200,14.880700,14.717100,14.798900,9.466166,28019776
2006-12-27,14.798900,14.880700,14.717100,14.717100,9.413843,49741302
2006-12-28,14.880700,14.880700,14.717100,14.717100,9.413843,20086985589
2006-12-29,14.717100,14.853400,14.717100,14.853400,9.501027,30035997
2007-01-02,14.853400,15.180500,14.826200,14.907900,9.535888,63854929
2007-01-03,14.907900,15.071400,14.744400,15.016900,9.605612,70116404
2007-01-04,15.098700,15.398500,15.016900,15.371200,9.832239,107765971
2007-01-05,15.262200,15.289500,15.016900,15.289500,9.779981,64385127
2007-01-08,15.098700,15.153200,14.989700,15.044200,9.623075,33639142
2007-01-09,15.044200,15.098700,14.935200,14.989700,9.588214,31932968
2007-01-10,14.880700,14.935200,14.635400,14.826200,9.483629,76928256
2007-01-11,14.717100,14.798900,14.608100,14.689900,9.396447,20409874
2007-01-12,14.689900,14.798900,14.689900,14.717100,9.413843,17465349
2007-01-15,14.771700,14.880700,14.417300,14.444600,9.239538,48370944
2007-01-16,14.444600,14.744400,14.390100,14.744400,9.431307,32919981
2007-01-17,14.717100,14.907900,14.717100,14.798900,9.466166,35093976
2007-01-18,14.744400,15.371200,14.526400,15.153200,9.692799,61334195
2007-01-19,15.125900,15.262200,14.880700,14.907900,9.535888,28260108
2007-01-22,14.962400,15.262200,14.771700,15.071400,9.640472,30098373
2007-01-23,15.098700,15.125900,14.935200,15.098700,9.657935,17881802
2007-01-24,15.098700,15.534800,15.044200,15.507500,9.919425,97633501
2007-01-25,15.262200,15.480300,15.125900,15.371200,9.832239,56630292
2007-01-26,15.344000,15.371200,15.098700,15.098700,9.657935,45132883
2007-01-29,15.016900,15.098700,14.744400,14.744400,9.431307,17063572
2007-01-30,14.798900,15.316700,14.771700,15.044200,9.623075,37930261
2007-01-31,15.098700,15.180500,14.907900,15.098700,9.657935,51563140
2007-02-01,14.962400,15.235000,14.962400,15.071400,9.640472,46934455
2007-02-02,15.153200,15.480300,15.153200,15.453000,9.884564,86739673
2007-02-05,15.453000,15.507500,15.371200,15.480300,9.902026,33385968
2007-02-06,15.153200,15.425700,15.016900,15.180500,9.710258,39210809
2007-02-07,15.098700,15.098700,14.853400,15.071400,9.640472,42001228
2007-02-08,15.071400,15.098700,14.798900,15.044200,9.623075,49451520
2007-02-09,15.071400,15.071400,14.853400,14.962400,9.570750,52948259
2007-02-12,14.826200,14.880700,14.662600,14.744400,9.431307,48719517
2007-02-13,14.744400,14.826200,14.635400,14.689900,9.396447,56632127
2007-02-14,14.798900,14.798900,14.526400,14.689900,9.396447,55624934
2007-02-26,14.717100,14.744400,14.144800,14.308300,9.152352,152959396
2007-02-27,14.172100,14.362800,14.172100,14.335600,9.169815,90583150
2007-03-01,13.954000,14.172100,13.954000,14.063100,8.995509,61926769
2007-03-02,13.845000,13.926800,13.736000,13.872300,8.873464,53832534
2007-03-05,13.627000,13.627000,12.918400,13.081900,8.367883,95868620
2007-03-06,13.299900,13.654200,13.190900,13.654200,8.733955,63955832
2007-03-07,13.790500,13.790500,13.136400,13.463500,8.611975,49000210
2007-03-08,13.572500,13.572500,13.218200,13.327200,8.524790,42241560
2007-03-09,13.408900,13.954000,13.354400,13.763300,8.803741,51054957
2007-03-12,13.790500,13.954000,13.790500,13.872300,8.873464,18017562
2007-03-13,13.845000,13.872300,13.599700,13.599700,8.699096,38572369
2007-03-14,13.408900,13.572500,13.245400,13.354400,8.542188,42628660
2007-03-15,13.408900,13.681500,13.408900,13.654200,8.733955,27654692
2007-03-16,13.654200,14.008500,13.627000,13.926800,8.908325,70549368
2007-03-19,13.899500,14.063100,13.817800,14.008500,8.960585,22105041
2007-03-20,14.008500,14.144800,13.790500,13.790500,8.821139,42773593
2007-03-21,13.899500,14.035800,13.763300,13.790500,8.821139,20824493
2007-03-22,13.926800,14.117500,13.899500,13.926800,8.908325,86526860
2007-03-23,13.981300,14.090300,13.627000,13.736000,8.786280,53205103
2007-03-26,13.763300,13.845000,13.599700,13.736000,8.786280,21374872
2007-03-27,13.817800,14.035800,13.790500,13.899500,8.890863,37864216
2007-03-28,13.899500,13.926800,13.599700,13.681500,8.751419,46747327
2007-03-29,13.926800,14.090300,13.845000,14.063100,8.995509,74368996
2007-03-30,14.063100,14.090300,13.899500,14.090300,9.012910,57960374
2007-04-02,14.063100,14.199300,13.981300,14.172100,9.065232,54647095
2007-04-03,14.199300,14.444600,14.172100,14.335600,9.169815,65636321
2007-04-04,14.390100,14.608100,14.335600,14.553600,9.309261,61989146
2007-04-09,14.553600,14.553600,14.281100,14.390100,9.204677,34593132
2007-04-10,14.390100,14.417300,14.172100,14.390100,9.204677,32727348
2007-04-11,14.444600,14.553600,14.144800,14.172100,9.065232,33202508
2007-04-12,14.035800,14.090300,13.790500,13.899500,8.890863,62548697
2007-04-13,14.063100,14.090300,13.954000,14.035800,8.978047,78814221
2007-04-16,14.063100,14.390100,14.063100,14.226600,9.100093,58303443
2007-04-17,14.308300,14.390100,14.199300,14.308300,9.152352,69738477
2007-04-18,14.308300,14.417300,14.281100,14.390100,9.204677,22925105
2007-04-19,14.362800,14.362800,13.981300,14.144800,9.047771,81265240
2007-04-20,13.954000,14.226600,13.954000,14.226600,9.100093,37633056
2007-04-23,14.362800,14.608100,14.253800,14.444600,9.239538,58070450
2007-04-24,14.444600,14.526400,14.335600,14.444600,9.239538,34615147
2007-04-25,14.499100,14.580900,14.417300,14.553600,9.309261,52102511
2007-04-26,14.608100,14.744400,14.553600,14.635400,9.361584,47402277
2007-04-27,14.635400,14.689900,14.390100,14.499100,9.274400,39803383
2007-04-30,14.526400,14.553600,14.226600,14.308300,9.152352,35288443
2007-05-02,14.499100,14.635400,14.390100,14.608100,9.344122,37326679
2007-05-03,14.771700,14.798900,14.499100,14.499100,9.274400,55390106
2007-05-04,14.580900,14.689900,14.553600,14.662600,9.378983,53555510
2007-05-07,14.717100,14.744400,14.608100,14.662600,9.378983,28806818
2007-05-08,14.662600,14.717100,14.499100,14.553600,9.309261,10686518
2007-05-09,14.635400,14.744400,14.580900,14.608100,9.344122,25038559
2007-05-10,14.662600,14.744400,14.444600,14.499100,9.274400,27559293
2007-05-11,14.308300,14.499100,14.253800,14.335600,9.169815,16542547
2007-05-14,14.390100,14.689900,14.335600,14.526400,9.291862,33545578
2007-05-15,14.499100,14.526400,14.362800,14.444600,9.239538,30551518
2007-05-16,14.499100,14.580900,14.444600,14.553600,9.309261,21006118
2007-05-17,14.553600,14.608100,14.444600,14.553600,9.309261,34736230
2007-05-18,14.526400,14.526400,14.281100,14.444600,9.239538,33017214
