Date,Open,High,Low,Close,Adj Close,Volume
1993-02-23,0.732340,0.736940,0.721590,0.724660,0.027031,36193170
1993-02-24,0.729270,0.741550,0.724660,0.726200,0.027089,109575080
1993-02-25,0.733870,0.740010,0.732340,0.736940,0.027489,63022441
1993-02-26,0.743090,0.743090,0.726200,0.735410,0.027432,41440546
1993-03-01,0.775330,0.783000,0.763040,0.783000,0.029208,123754257
1993-03-02,0.813710,0.829060,0.764580,0.813710,0.030353,254835417
1993-03-03,0.821390,0.844420,0.798360,0.844420,0.031499,202256271
1993-03-04,0.859770,0.859770,0.829060,0.859770,0.032071,177463995
1993-03-05,0.859770,0.867440,0.829060,0.829060,0.030926,83540506
1993-03-08,0.875120,0.875120,0.829060,0.829060,0.030926,114049318
1993-03-09,0.829060,0.844420,0.813710,0.813710,0.030353,60830558
1993-03-10,0.813710,0.836740,0.806030,0.829060,0.030926,66608188
1993-03-11,0.844420,0.882800,0.836740,0.867440,0.032357,121536515
1993-03-12,0.882800,0.882800,0.867440,0.882800,0.032930,149155013
1993-03-15,0.821390,0.836740,0.806030,0.813710,0.030353,59271776
1993-03-16,0.821390,0.829060,0.806030,0.813710,0.030353,52245335
1993-03-17,0.829060,0.829060,0.806030,0.806030,0.030067,28899550
1993-03-18,0.813710,0.829060,0.813710,0.829060,0.030926,26888934
1993-03-19,0.836740,0.844420,0.813710,0.813710,0.030353,47574132
1993-03-22,0.829060,0.859770,0.829060,0.852090,0.031785,78095449
1993-03-23,0.859770,0.875120,0.836740,0.844420,0.031499,68909562
1993-03-24,0.852090,0.859770,0.829060,0.836740,0.031212,25111432
1993-03-25,0.844420,0.859770,0.829060,0.844420,0.031499,64417022
1993-03-26,0.844420,0.867440,0.844420,0.844420,0.031499,91545062
1993-03-29,0.844420,0.844420,0.844420,0.844420,0.031499,0
1993-03-30,0.852090,0.890470,0.844420,0.875120,0.032644,109294549
1993-03-31,0.875120,0.890470,0.859770,0.875120,0.032644,76060864
1993-04-01,0.875120,0.890470,0.867440,0.867440,0.032357,96110813
1993-04-02,0.875120,0.890470,0.867440,0.890470,0.033216,63122552
1993-04-05,0.882800,0.882800,0.882800,0.882800,0.032930,0
1993-04-06,0.882800,0.882800,0.882800,0.882800,0.032930,0
1993-04-07,0.898150,0.905830,0.882800,0.882800,0.032930,71516934
1993-04-08,0.882800,0.882800,0.867440,0.867440,0.032357,32000767
1993-04-09,0.867440,0.882800,0.836740,0.836740,0.031212,67369082
1993-04-12,0.806030,0.821390,0.798360,0.798360,0.029781,36605206
1993-04-13,0.806030,0.813710,0.790680,0.790680,0.029494,35524832
1993-04-14,0.790680,0.813710,0.790680,0.790680,0.029494,35039194
1993-04-15,0.798360,0.821390,0.798360,0.821390,0.030640,80257892
1993-04-16,0.813710,0.813710,0.764580,0.764580,0.028521,50095593
1993-04-19,0.761510,0.783000,0.759970,0.775330,0.028922,39145425
1993-04-20,0.783000,0.790680,0.758440,0.761510,0.028406,43313990
1993-04-21,0.767650,0.790680,0.761510,0.783000,0.029208,52560061
1993-04-22,0.790680,0.806030,0.783000,0.798360,0.029781,76679831
1993-04-23,0.806030,0.829060,0.790680,0.813710,0.030353,113592013
1993-04-26,0.798360,0.806030,0.783000,0.798360,0.029781,35628199
1993-04-27,0.783000,0.798360,0.775330,0.775330,0.028922,18276550
1993-04-28,0.775330,0.790680,0.775330,0.790680,0.029494,27850895
1993-04-29,0.806030,0.813710,0.790680,0.798360,0.029781,35771494
1993-04-30,0.813710,0.829060,0.798360,0.798360,0.029781,56666423
1993-05-03,0.775330,0.790680,0.767650,0.767650,0.028635,25597591
1993-05-04,0.775330,0.775330,0.761510,0.764580,0.028521,15384087
1993-05-05,0.767650,0.775330,0.753830,0.767650,0.028635,28658881
1993-05-06,0.775330,0.783000,0.767650,0.767650,0.028635,33153114
1993-05-07,0.775330,0.775330,0.764580,0.775330,0.028922,32457355
1993-05-10,0.775330,0.790680,0.775330,0.783000,0.029208,28137810
1993-05-11,0.783000,0.790680,0.767650,0.775330,0.028922,34372354
1993-05-12,0.783000,0.790680,0.775330,0.783000,0.029208,37146990
1993-05-13,0.783000,0.783000,0.767650,0.775330,0.028922,28137810
1993-05-14,0.767650,0.775330,0.759970,0.759970,0.028349,21806412
1993-05-17,0.756900,0.756900,0.744620,0.744620,0.027776,14785377
1993-05-18,0.744620,0.749230,0.738480,0.740010,0.027604,9329052
1993-05-19,0.744620,0.744620,0.736940,0.736940,0.027489,12245158
1993-05-20,0.743090,0.746160,0.727730,0.727730,0.027146,22275766
1993-05-21,0.729270,0.732340,0.721590,0.723130,0.026974,16088053
1993-05-24,0.723130,0.724660,0.713910,0.713910,0.026630,10877348
1993-05-25,0.713910,0.726200,0.712380,0.715450,0.026688,14363180
1993-05-26,0.721590,0.729270,0.721590,0.723130,0.026974,15697250
1993-05-27,0.718520,0.721590,0.710840,0.713910,0.026630,7555523
1993-05-28,0.716990,0.729270,0.716990,0.727730,0.027146,15697250
1993-05-31,0.723130,0.726200,0.713910,0.713910,0.026630,8923333
1993-06-01,0.716990,0.721590,0.710840,0.715450,0.026688,4624501
1993-06-02,0.721590,0.724660,0.716990,0.721590,0.026917,6578516
1993-06-03,0.724660,0.741550,0.721590,0.741550,0.027661,25858126
1993-06-04,0.736940,0.752300,0.736940,0.744620,0.027776,25792992
1993-06-07,0.736940,0.750760,0.735410,0.736940,0.027489,15241314
1993-06-08,0.736940,0.744620,0.729270,0.729270,0.027203,10835337
1993-06-09,0.735410,0.735410,0.729270,0.733870,0.027375,10616813
1993-06-10,0.730800,0.733870,0.715450,0.729270,0.027203,17065061
1993-06-11,0.716990,0.729270,0.716990,0.718520,0.026802,6708783
1993-06-14,0.724660,0.724660,0.713910,0.716990,0.026745,5992311
1993-06-15,0.715450,0.721590,0.715450,0.720060,0.026860,3390411
1993-06-16,0.720060,0.727730,0.720060,0.724660,0.027031,9014521
1993-06-17,0.721590,0.727730,0.716990,0.721590,0.026917,16739392
1993-06-18,0.721590,0.743090,0.721590,0.736940,0.027489,31329367
1993-06-21,0.723130,0.733870,0.723130,0.729270,0.027203,19605280
1993-06-22,0.733870,0.733870,0.720060,0.723130,0.026974,11244507
1993-06-23,0.721590,0.749230,0.721590,0.741550,0.027661,27072025
1993-06-24,0.741550,0.741550,0.741550,0.741550,0.027661,0
1993-06-25,0.741550,0.744620,0.732340,0.732340,0.027318,12018362
1993-06-28,0.729270,0.729270,0.715450,0.716990,0.026745,9379270
1993-06-29,0.713910,0.713910,0.695490,0.707770,0.026401,26134033
1993-06-30,0.713910,0.713910,0.695490,0.695490,0.025943,17351649
1993-07-01,0.695490,0.695490,0.695490,0.695490,0.025943,0
1993-07-02,0.692420,0.701630,0.690890,0.695490,0.025943,16739392
1993-07-05,0.695490,0.701630,0.681670,0.681670,0.025428,6839051
1993-07-06,0.680140,0.700100,0.675530,0.700100,0.026115,11971596
1993-07-07,0.700100,0.700100,0.684740,0.687810,0.025657,7479707
1993-07-08,0.693960,0.697030,0.687810,0.690890,0.025772,21455080
1993-07-09,0.692420,0.692420,0.683210,0.692420,0.025829,7892851
1993-07-12,0.695490,0.703170,0.690890,0.697030,0.026001,8141727
1993-07-13,0.692420,0.698560,0.690890,0.690890,0.025772,7771637
1993-07-14,0.690890,0.692420,0.686280,0.689350,0.025714,3832279
1993-07-15,0.692420,0.692420,0.675530,0.675530,0.025199,9822180
1993-07-16,0.667860,0.675530,0.667860,0.667860,0.024913,16934793
1993-07-19,0.674000,0.674000,0.660180,0.664790,0.024798,6513382
1993-07-20,0.666320,0.666320,0.655570,0.655570,0.024454,8271995
1993-07-21,0.663250,0.663250,0.657110,0.663250,0.024741,10291143
1993-07-22,0.660180,0.661710,0.650970,0.660180,0.258234,3908029
1993-07-23,0.667860,0.681670,0.667860,0.675530,0.264238,12372234
1993-07-26,0.690890,0.690890,0.683210,0.690890,0.270247,14850511
1993-07-27,0.687810,0.687810,0.683210,0.687810,0.269042,10602744
1993-07-28,0.695490,0.695490,0.683210,0.683210,0.267242,9360577
1993-07-29,0.687810,0.687810,0.683210,0.684740,0.267841,4757179
1993-07-30,0.687810,0.693960,0.683210,0.683210,0.267242,9965474
1993-08-02,0.672460,0.677070,0.672460,0.675530,0.264238,4363966
1993-08-03,0.683210,0.683210,0.674000,0.680140,0.266042,5862044
1993-08-04,0.687810,0.698560,0.681670,0.698560,0.273247,20647421
1993-08-05,0.703170,0.706240,0.700100,0.704700,0.275648,20712555
1993-08-06,0.706240,0.720060,0.706240,0.709310,0.277452,53776891
1993-08-09,0.712380,0.718520,0.712380,0.716990,0.280456,31589902
1993-08-10,0.718520,0.721590,0.716990,0.721590,0.282255,29584172
1993-08-11,0.724660,0.735410,0.724660,0.732340,0.286460,50739245
1993-08-12,0.732340,0.732340,0.723130,0.732340,0.286460,37035090
1993-08-13,0.729270,0.736940,0.723130,0.723130,0.282857,32227041
1993-08-16,0.729270,0.733870,0.721590,0.721590,0.282255,10616813
1993-08-17,0.721590,0.729270,0.715450,0.724660,0.283456,15394964
1993-08-18,0.730800,0.733870,0.718520,0.718520,0.281054,14980778
1993-08-19,0.715450,0.721590,0.709310,0.709310,0.277452,7425255
1993-08-20,0.709310,0.713910,0.700100,0.700100,0.273849,16283455
1993-08-23,0.706240,0.706240,0.690890,0.701630,0.274448,25792992
1993-08-24,0.701630,0.704700,0.692420,0.698560,0.273247,25688778
1993-08-25,0.703170,0.703170,0.695490,0.703170,0.275050,13021293
1993-08-26,0.704700,0.706240,0.700100,0.703170,0.275050,11024941
1993-08-27,0.704700,0.704700,0.690890,0.698560,0.273247,24100686
1993-08-30,0.713910,0.721590,0.700100,0.721590,0.282255,20386885
1993-08-31,0.706240,0.716990,0.706240,0.707770,0.276849,17781533
1993-09-01,0.706240,0.706240,0.700100,0.706240,0.276251,10642866
1993-09-02,0.704700,0.704700,0.700100,0.701630,0.274448,18172336
1993-09-03,0.703170,0.703170,0.690890,0.690890,0.270247,38038151
1993-09-06,0.691350,0.698350,0.691350,0.693100,0.271111,12226875
1993-09-07,0.693100,0.700100,0.689600,0.700100,0.273849,8161439
1993-09-08,0.703600,0.721100,0.700100,0.721100,0.282063,22396892
1993-09-09,0.731600,0.736850,0.724600,0.736850,0.288224,59632754
1993-09-10,0.743850,0.745600,0.729850,0.733350,0.286855,56472164
1993-09-13,0.736850,0.738600,0.721100,0.721100,0.282063,20397170
1993-09-14,0.721100,0.728100,0.717600,0.721100,0.282063,11758368
1993-09-15,0.721100,0.724600,0.717600,0.719350,0.281379,10124309
1993-09-16,0.717600,0.721100,0.712350,0.719350,0.281379,11998335
1993-09-17,0.752600,0.759610,0.735100,0.750850,0.293700,27173829
1993-09-20,0.749100,0.750850,0.745600,0.745600,0.291647,16911939
1993-09-21,0.738600,0.749100,0.738600,0.745600,0.291647,5468841
1993-09-22,0.740350,0.743850,0.738600,0.743850,0.290962,5884898
1993-09-23,0.743850,0.749100,0.743850,0.745600,0.291647,6033449
1993-09-24,0.743850,0.750850,0.743850,0.750850,0.293700,5484953
1993-09-27,0.759610,0.764860,0.754350,0.754350,0.295069,13312439
1993-09-28,0.754350,0.754350,0.754350,0.754350,0.295069,0
1993-09-29,0.752600,0.771860,0.749100,0.771860,0.301918,25260381
1993-09-30,0.771860,0.771860,0.771860,0.771860,0.301918,0
1993-10-01,0.763110,0.768360,0.759610,0.763110,0.298496,13095326
1993-10-04,0.771860,0.771860,0.759610,0.770110,0.301234,21711273
1993-10-05,0.773610,0.778860,0.771860,0.778860,0.304657,31424211
1993-10-06,0.784110,0.784110,0.778860,0.782360,0.306026,27139091
1993-10-07,0.785860,0.796360,0.782360,0.796360,0.311502,39041326
1993-10-08,0.801610,0.805110,0.796360,0.799860,0.312871,55605142
1993-10-11,0.789360,0.789360,0.789360,0.789360,0.308764,0
1993-10-12,0.792860,0.805110,0.792860,0.794610,0.310817,28396060
1993-10-13,0.799860,0.801610,0.792860,0.792860,0.310133,20911384
1993-10-14,0.794610,0.798110,0.784110,0.784110,0.306710,34961892
1993-10-15,0.784110,0.796360,0.784110,0.791110,0.309448,19677270
1993-10-18,0.796360,0.796360,0.787610,0.789360,0.308764,17369018
1993-10-19,0.784110,0.784110,0.771860,0.771860,0.301918,15078936
1993-10-20,0.771860,0.778860,0.771860,0.771860,0.301918,15558870
1993-10-21,0.771860,0.775360,0.771860,0.773610,0.302603,8581209
1993-10-22,0.775360,0.782360,0.775360,0.780610,0.305341,31574876
1993-10-25,0.782360,0.782360,0.782360,0.782360,0.306026,0
1993-10-26,0.785860,0.791110,0.782360,0.785860,0.307395,43593951
1993-10-27,0.792860,0.792860,0.787610,0.787610,0.308079,27553148
1993-10-28,0.789360,0.789360,0.778860,0.782360,0.306026,16819438
1993-10-29,0.787610,0.817360,0.787610,0.801610,0.313555,107390813
1993-11-01,0.813860,0.813860,0.813860,0.813860,0.318347,0
1993-11-02,0.813860,0.852370,0.813860,0.852370,0.333411,110270413
1993-11-03,0.857620,0.871620,0.843620,0.857620,0.335464,97035164
1993-11-04,0.861120,0.861120,0.840120,0.854120,0.334095,47591111
1993-11-05,0.854120,0.857620,0.843620,0.848870,0.332041,54530719
1993-11-08,0.854120,0.857620,0.845370,0.850620,0.332726,35766466
1993-11-09,0.852370,0.857620,0.841870,0.847120,0.331357,28364636
1993-11-10,0.848870,0.855870,0.843620,0.847120,0.331357,41794486
1993-11-11,0.850620,0.883870,0.848870,0.875120,0.342309,82269613
1993-11-12,0.875120,0.875120,0.875120,0.875120,0.342309,0
1993-11-15,0.875120,0.901380,0.875120,0.883870,0.345732,90673133
1993-11-16,0.892620,0.927630,0.883870,0.901380,0.352581,120131388
1993-11-17,0.901380,0.927630,0.901380,0.918880,0.359426,62795858
1993-11-18,0.910130,0.927630,0.892620,0.910130,0.356004,62777575
1993-11-19,0.910130,0.918880,0.847120,0.847120,0.331357,81969312
1993-11-22,0.840120,0.847120,0.813860,0.813860,0.318347,21311329
1993-11-23,0.820860,0.831370,0.815610,0.831370,0.325196,19016104
1993-11-24,0.833120,0.843620,0.831370,0.831370,0.325196,21778635
1993-11-25,0.831370,0.847120,0.829620,0.847120,0.331357,18266837
1993-11-26,0.850620,0.857620,0.847120,0.854120,0.334095,40042272
1993-11-29,0.910130,0.910130,0.875120,0.910130,0.356004,65419494
1993-11-30,0.918880,0.962630,0.892620,0.936380,0.366272,102408647
1993-12-01,0.936380,0.953880,0.918880,0.918880,0.359426,66258635
1993-12-02,0.918880,0.936380,0.901380,0.918880,0.359426,34572174
1993-12-03,0.927630,0.936380,0.901380,0.901380,0.352581,32735115
1993-12-06,0.927630,0.927630,0.910130,0.918880,0.359426,27196226
1993-12-07,0.910130,0.927630,0.883870,0.892620,0.349155,53303975
1993-12-08,0.892620,0.910130,0.892620,0.910130,0.356004,25054695
1993-12-09,0.910130,0.910130,0.892620,0.892620,0.349155,21657166
1993-12-10,0.883870,0.892620,0.875120,0.883870,0.345732,15194177
1993-12-13,0.918880,0.936380,0.918880,0.936380,0.366272,68447645
1993-12-14,0.945130,0.953880,0.910130,0.945130,0.369694,63234997
1993-12-15,0.945130,0.962630,0.910130,0.945130,0.369694,84029712
1993-12-16,0.945130,0.997640,0.945130,0.988890,0.386811,112535299
1993-12-17,0.988890,0.997640,0.945130,0.953880,0.373117,96920494
1993-12-20,0.936380,0.945130,0.918880,0.927630,0.362849,21825543
1993-12-21,0.927630,0.953880,0.927630,0.945130,0.369694,17298914
1993-12-22,0.936380,1.006390,0.927630,1.006390,0.393657,84937129
1993-12-23,1.006390,1.076400,0.962630,1.006390,0.393657,168761155
1993-12-24,1.015140,1.067650,1.015140,1.041390,0.407347,72690428
1993-12-27,1.102650,1.102650,1.067650,1.102650,0.431309,89916952
1993-12-28,1.111400,1.172660,1.111400,1.172660,0.458694,109317517
1993-12-29,1.172660,1.190170,1.102650,1.137660,0.445004,72209580
1993-12-30,1.190170,1.216420,1.172660,1.216420,0.475811,73944825
1993-12-31,1.295180,1.295180,1.251420,1.295180,0.506619,99552244
1994-01-03,1.295180,1.295180,1.295180,1.295180,0.506619,0
1994-01-04,1.295180,1.295180,1.295180,1.295180,0.506619,0
1994-01-05,1.295180,1.382690,1.251420,1.365190,0.534004,187174028
1994-01-06,1.277680,1.391440,1.277680,1.277680,0.499774,220629843
1994-01-07,1.225170,1.225170,1.190170,1.190170,0.465543,57404949
1994-01-10,1.155160,1.172660,1.102650,1.102650,0.431309,68790455
1994-01-11,1.120160,1.137660,1.050150,1.058900,0.414196,121947650
1994-01-12,1.076400,1.085150,1.058900,1.067650,0.417619,66532482
1994-01-13,1.067650,1.076400,0.997640,0.997640,0.390234,118199256
1994-01-14,1.015140,1.023890,0.962630,0.997640,0.390234,158075152
1994-01-17,1.067650,1.076400,1.023890,1.058900,0.414196,77989178
1994-01-18,1.067650,1.085150,0.988890,0.997640,0.390234,91794977
1994-01-19,0.988890,1.015140,0.980140,1.006390,0.393657,71303878
1994-01-20,1.006390,1.023890,0.980140,0.988890,0.386811,30304024
1994-01-21,0.988890,1.023890,0.980140,1.023890,0.400502,44705568
1994-01-24,0.997640,1.006390,0.980140,0.997640,0.390234,73361249
1994-01-25,1.015140,1.023890,0.988890,0.988890,0.386811,63741270
1994-01-26,0.988890,1.015140,0.988890,1.006390,0.393657,52548994
1994-01-27,1.006390,1.041390,1.006390,1.032640,0.403924,106123846
1994-01-28,1.032640,1.041390,0.997640,1.015140,0.397079,47454672
1994-01-31,1.015140,1.032640,0.997640,1.006390,0.393657,55423852
1994-02-01,1.015140,1.015140,0.980140,0.988890,0.386811,125394543
1994-02-02,0.997640,1.015140,0.980140,0.988890,0.386811,66820842
1994-02-03,0.997640,1.006390,0.988890,0.997640,0.390234,81212274
1994-02-04,0.988890,0.997640,0.980140,0.980140,0.383389,48669133
1994-02-07,0.980140,0.980140,0.980140,0.980140,0.383389,0
1994-02-08,0.980140,0.980140,0.980140,0.980140,0.383389,0
1994-02-09,0.980140,0.980140,0.980140,0.980140,0.383389,0
1994-02-10,0.980140,0.980140,0.980140,0.980140,0.383389,0
1994-02-11,0.980140,0.980140,0.980140,0.980140,0.383389,0
1994-02-14,0.988890,0.988890,0.927630,0.936380,0.366272,36623490
1994-02-15,0.927630,0.953880,0.927630,0.945130,0.369694,18859212
1994-02-16,0.962630,0.962630,0.927630,0.936380,0.366272,20682559
1994-02-17,0.936380,0.945130,0.927630,0.945130,0.369694,23030290
1994-02-18,0.945130,0.945130,0.927630,0.936380,0.366272,26764115
1994-02-21,0.936380,0.953880,0.936380,0.945130,0.369694,24568020
1994-02-22,0.945130,0.953880,0.927630,0.945130,0.369694,21781092
1994-02-23,0.936380,0.945130,0.927630,0.936380,0.366272,23806982
1994-02-24,0.936380,0.945130,0.910130,0.910130,0.356004,24225210
1994-02-25,0.901380,0.901380,0.883870,0.892620,0.349155,45062319
1994-02-28,0.892620,0.910130,0.883870,0.910130,0.356004,60563025
1994-03-01,0.910130,0.927630,0.892620,0.927630,0.362849,40076725
1994-03-02,0.945130,0.953880,0.927630,0.936380,0.366272,68871586
1994-03-03,0.936380,0.945130,0.927630,0.936380,0.366272,41784545
1994-03-04,0.945130,0.997640,0.945130,0.980140,0.383389,81043269
1994-03-07,0.997640,1.006390,0.953880,0.953880,0.373117,47479126
1994-03-08,0.945130,0.980140,0.927630,0.980140,0.383389,120012090
1994-03-09,0.962630,0.971380,0.945130,0.945130,0.369694,112312587
1994-03-10,0.945130,0.962630,0.945130,0.945130,0.369694,30794870
1994-03-11,0.945130,0.980140,0.936380,0.953880,0.373117,58538277
1994-03-14,0.953880,0.962630,0.945130,0.962630,0.376540,26853417
1994-03-15,0.971380,0.980140,0.953880,0.971380,0.379962,37251974
1994-03-16,0.971380,0.988890,0.962630,0.971380,0.379962,64617320
1994-03-17,0.980140,0.988890,0.971380,0.980140,0.383389,32920975
1994-03-18,0.980140,0.980140,0.953880,0.953880,0.373117,52564135
1994-03-21,0.936380,0.971380,0.936380,0.971380,0.379962,23082511
1994-03-22,0.953880,0.980140,0.945130,0.980140,0.383389,27685873
1994-03-23,0.980140,0.997640,0.971380,0.988890,0.386811,35784063
1994-03-24,0.988890,1.015140,0.988890,0.997640,0.390234,83982804
1994-03-25,0.997640,1.006390,0.988890,1.006390,0.393657,42039195
1994-03-28,1.067650,1.067650,1.032640,1.032640,0.403924,87359307
1994-03-29,1.032640,1.032640,1.032640,1.032640,0.403924,0
1994-03-30,1.032640,1.050150,1.006390,1.006390,0.393657,122677149
1994-03-31,1.006390,1.006390,0.980140,0.997640,0.390234,53937887
1994-04-01,0.980140,1.015140,0.980140,1.015140,0.397079,46985595
1994-04-04,1.032640,1.032640,1.032640,1.032640,0.403924,0
1994-04-05,1.032640,1.032640,1.032640,1.032640,0.403924,0
1994-04-06,1.041390,1.102650,1.023890,1.085150,0.424464,120326161
1994-04-07,1.085150,1.102650,1.058900,1.076400,0.421041,83361862
1994-04-08,1.076400,1.120160,1.076400,1.120160,0.438158,99342101
1994-04-11,1.155160,1.216420,1.155160,1.198920,0.468966,168033827
1994-04-12,1.198920,1.216420,1.181410,1.190170,0.465543,211519964
1994-04-13,1.190170,1.207670,1.190170,1.198920,0.468966,103299552
1994-04-14,1.198920,1.198920,1.155160,1.163910,0.455272,80241837
1994-04-15,1.155160,1.190170,1.155160,1.163910,0.455272,83038364
1994-04-18,1.155160,1.190170,1.155160,1.181410,0.462117,45307999
1994-04-19,1.163910,1.190170,1.163910,1.190170,0.465543,74594107
1994-04-20,1.198920,1.207670,1.181410,1.190170,0.465543,73468206
1994-04-21,1.190170,1.207670,1.172660,1.190170,0.465543,53040069
1994-04-22,1.207670,1.225170,1.190170,1.225170,0.479234,112265337
1994-04-25,1.207670,1.207670,1.190170,1.198920,0.468966,28624600
1994-04-26,1.198920,1.207670,1.163910,1.181410,0.462117,36598750
1994-04-27,1.181410,1.225170,1.181410,1.190170,0.465543,108694061
1994-04-28,1.198920,1.198920,1.181410,1.181410,0.462117,24694631
1994-04-29,1.172660,1.181410,1.155160,1.163910,0.455272,32218387
1994-05-02,1.190170,1.198920,1.172660,1.190170,0.465543,27653306
1994-05-03,1.172660,1.198920,1.172660,1.198920,0.468966,22746844
1994-05-04,1.207670,1.260170,1.198920,1.251420,0.489502,122939284
1994-05-05,1.251420,1.260170,1.172660,1.216420,0.475811,71115789
1994-05-06,1.207670,1.225170,1.198920,1.198920,0.468966,32745913
1994-05-09,1.181410,1.198920,1.172660,1.181410,0.462117,15255026
1994-05-10,1.190170,1.207670,1.181410,1.198920,0.468966,30559531
1994-05-11,1.190170,1.225170,1.190170,1.207670,0.472389,24722055
1994-05-12,1.225170,1.225170,1.198920,1.216420,0.475811,25273465
1994-05-13,1.198920,1.225170,1.198920,1.216420,0.475811,16681000
1994-05-16,1.225170,1.225170,1.216420,1.216420,0.475811,22682567
1994-05-17,1.216420,1.216420,1.190170,1.190170,0.465543,13073843
1994-05-18,1.207670,1.207670,1.172660,1.172660,0.458694,16821837
1994-05-19,1.172660,1.172660,1.155160,1.163910,0.455272,11827330
1994-05-20,1.163910,1.190170,1.163910,1.172660,0.458694,5884898
1994-05-23,1.181410,1.181410,1.163910,1.181410,0.462117,11998335
1994-05-24,2.569710,2.569710,2.508100,2.569710,1.005160,7421027
1994-05-25,2.569710,2.646720,2.569710,2.569710,1.005160,27734437
1994-05-26,2.615910,2.646720,2.569710,2.615910,1.023232,26775713
1994-05-27,2.585110,2.646720,2.585110,2.585110,1.011184,13495956
1994-05-30,2.692750,2.692750,2.615910,2.692750,1.053288,61934263
1994-05-31,2.662120,2.723550,2.600510,2.662120,1.041307,49116328
1994-06-01,2.754360,2.831370,2.662120,2.754360,1.077387,127698338
1994-06-02,2.677350,2.754360,2.677350,2.677350,1.047264,59996361
1994-06-03,2.646720,2.738950,2.615910,2.646720,1.035283,38984476
1994-06-06,2.754360,2.754360,2.692750,2.754360,1.077387,67304947
1994-06-07,2.754360,2.769760,2.692750,2.754360,1.518406,68104836
1994-06-08,2.754360,2.769760,2.723550,2.754360,1.518406,53470238
1994-06-09,2.615910,2.754360,2.600510,2.615910,1.442083,57585095
1994-06-10,2.692750,2.738950,2.615910,2.692750,1.484442,38430725
1994-06-13,2.846770,2.846770,2.846770,2.846770,1.569350,0
1994-06-14,2.846770,2.923610,2.769760,2.846770,1.569350,173118836
1994-06-15,2.908200,2.908200,2.785160,2.908200,1.603215,87729884
1994-06-16,2.923610,3.046650,2.923610,2.923610,1.611709,212415669
1994-06-17,2.862000,2.939010,2.846770,2.862000,1.577745,72613810
1994-06-20,2.815970,2.862000,2.754360,2.815970,1.552371,54828164
1994-06-21,2.754360,2.815970,2.692750,2.754360,1.518406,65140504
1994-06-22,2.692750,2.754360,2.692750,2.692750,1.484442,36399978
1994-06-23,2.662120,2.723550,2.600510,2.662120,1.467557,70432627
1994-06-24,2.738950,2.738950,2.615910,2.738950,1.509911,23979530
1994-06-27,2.662120,2.662120,2.662120,2.662120,1.467557,30167243
1994-06-28,2.662120,2.662120,2.600510,2.662120,1.467557,18264666
1994-06-29,2.677350,2.692750,2.615910,2.677350,1.475953,45595273
1994-06-30,2.692750,2.723550,2.662120,2.692750,1.484442,42820116
1994-07-01,2.692750,2.692750,2.692750,2.692750,1.484442,0
